#BGC Name	Family Number
NZ_KK357257.1.cluster001	16374
NZ_KK357300.1.cluster001	16374
NZ_KK357325.1.cluster001	16374
NZ_KK357341.1.cluster001	16374
NZ_KK357435.1.cluster001	16374
NZ_KK357440.1.cluster001	16374
NZ_KK357449.1.cluster006	16374
NZ_KK357516.1.cluster014	16374
NZ_KK357589.1.cluster029	16374
NZ_KK357591.1.cluster029	16374
NZ_KK357593.1.cluster001	16374
NZ_KK357601.1.cluster001	16374
NZ_KK357611.1.cluster029	16374
NZ_KK357621.1.cluster001	16374
NZ_KK357641.1.cluster001	16374
NZ_KK357647.1.cluster029	16374
NZ_KK357668.1.cluster029	16374
NZ_KK357738.1.cluster001	16374
NZ_KK357752.1.cluster001	16374
NZ_KK357760.1.cluster001	16374
NZ_KK357762.1.cluster001	16374
NZ_KK357765.1.cluster029	16374
NZ_KK357767.1.cluster029	16374
NZ_KK357769.1.cluster029	16374
NZ_KK357787.1.cluster029	16374
NZ_KK357794.1.cluster029	16374
NZ_KK357800.1.cluster029	16374
NZ_KK357802.1.cluster020	16374
NZ_KK357817.1.cluster001	16374
NZ_KK357820.1.cluster001	16374
NZ_KK357835.1.cluster029	16374
NZ_KK357850.1.cluster029	16374
NZ_KK357852.1.cluster001	16374
NZ_KK357864.1.cluster001	16374
NZ_KK357867.1.cluster029	16374
NZ_KK357877.1.cluster029	16374
NZ_KK357879.1.cluster001	16374
NZ_KK357883.1.cluster029	16374
NZ_KK357890.1.cluster029	16374
NZ_KK357892.1.cluster001	16374
NZ_KK357894.1.cluster030	16374
NZ_KK357899.1.cluster029	16374
NZ_KK357901.1.cluster001	16374
NZ_KK357903.1.cluster029	16374
NZ_KK357924.1.cluster001	16374
NZ_KK357926.1.cluster024	16374
NZ_KK357940.1.cluster039	16374
NZ_KK357964.1.cluster001	16374
NZ_KK357966.1.cluster011	16374
NZ_KK358005.1.cluster001	16374
NZ_KK358012.1.cluster001	16374
NZ_KL405795.1.cluster001	16374
NZ_KL407123.1.cluster001	16374
NZ_KL407303.1.cluster001	16374
NZ_JKBO01000001.cluster049	16378
NZ_KK326131.1.cluster044	16378
NZ_KK350881.1.cluster017	16378
NZ_KK350944.1.cluster017	16378
NZ_KK350964.1.cluster017	16378
NZ_KK351005.1.cluster017	16378
NZ_KK353236.1.cluster017	16378
NZ_KK353242.1.cluster017	16378
NZ_KK353304.1.cluster017	16378
NZ_KK353392.1.cluster011	16378
NZ_KK353418.1.cluster024	16378
NZ_KK353493.1.cluster017	16378
NZ_KL406377.1.cluster017	16378
NZ_KL406386.1.cluster017	16378
NC_021054.1.cluster032	16383
NC_021740.1.cluster030	16383
NZ_AHHY01001010.cluster007	16383
NZ_AJGL01000001.cluster033	16383
NZ_AJGO01000001.cluster035	16383
NZ_AOMG02000197.cluster009	16383
NZ_JJTQ01000001.cluster053	16383
NZ_JJUK01000001.cluster028	16383
NZ_JJUM01000001.cluster021	16383
NZ_JJXY01000001.cluster004	16383
NZ_JLJQ01000001.cluster019	16383
NZ_JLKL01000001.cluster003	16383
NZ_JLLB01000001.cluster038	16383
NZ_JLLN01000001.cluster024	16383
NZ_JLMR01000001.cluster036	16383
NZ_JLOY01000001.cluster032	16383
NZ_JLPY01000001.cluster022	16383
NZ_JLYL01000001.cluster025	16383
NZ_KE695658.1.cluster024	16383
NZ_KE695770.1.cluster002	16383
NZ_KK316637.1.cluster030	16383
NZ_KK316648.1.cluster025	16383
NZ_KK316672.1.cluster030	16383
NZ_KK316774.1.cluster029	16383
NZ_KK316784.1.cluster029	16383
NZ_KK316792.1.cluster030	16383
NZ_KK316839.1.cluster030	16383
NZ_KK316975.1.cluster025	16383
NZ_KK316977.1.cluster030	16383
NZ_KK317011.1.cluster025	16383
NZ_KK317050.1.cluster031	16383
NZ_KK317053.1.cluster031	16383
NZ_KK317063.1.cluster031	16383
NZ_KK317073.1.cluster031	16383
NZ_KK317077.1.cluster030	16383
NZ_KK317083.1.cluster049	16383
NZ_KK317084.1.cluster049	16383
NZ_KK317085.1.cluster025	16383
NZ_KK317720.1.cluster031	16383
NZ_KK318468.1.cluster034	16383
NZ_KK320224.1.cluster035	16383
NZ_KK320596.1.cluster035	16383
NZ_KK320676.1.cluster035	16383
NZ_KK320964.1.cluster034	16383
NZ_KK321351.1.cluster036	16383
NZ_KK322469.1.cluster029	16383
NZ_KK322490.1.cluster001	16383
NZ_KK322507.1.cluster007	16383
NZ_KK322528.1.cluster041	16383
NZ_KK322535.1.cluster012	16383
NZ_KK322552.1.cluster036	16383
NZ_KK322558.1.cluster017	16383
NZ_KK322595.1.cluster005	16383
NZ_KK322608.1.cluster013	16383
NZ_KK322643.1.cluster007	16383
NZ_KK322646.1.cluster035	16383
NZ_KK322653.1.cluster010	16383
NZ_KK322657.1.cluster029	16383
NZ_KK322672.1.cluster013	16383
NZ_KK322677.1.cluster013	16383
NZ_KK322699.1.cluster029	16383
NZ_KK322706.1.cluster018	16383
NZ_KK322738.1.cluster039	16383
NZ_KK322753.1.cluster027	16383
NZ_KK322779.1.cluster010	16383
NZ_KK322782.1.cluster010	16383
NZ_KK322823.1.cluster028	16383
NZ_KK322832.1.cluster010	16383
NZ_KK322836.1.cluster037	16383
NZ_KK322858.1.cluster010	16383
NZ_KK322867.1.cluster025	16383
NZ_KK322893.1.cluster025	16383
NZ_KK323347.1.cluster039	16383
NZ_KK323423.1.cluster044	16383
NZ_KK324487.1.cluster052	16383
NZ_KK325522.1.cluster014	16383
NZ_KK325778.1.cluster034	16383
NZ_KK325864.1.cluster025	16383
NZ_KK325968.1.cluster031	16383
NZ_KK326131.1.cluster014	16383
NZ_KK326313.1.cluster032	16383
NZ_KK326402.1.cluster037	16383
NZ_KK326486.1.cluster038	16383
NZ_KK326486.1.cluster048	16383
NZ_KK326736.1.cluster036	16383
NZ_KK326822.1.cluster039	16383
NZ_KK326889.1.cluster036	16383
NZ_KK326972.1.cluster034	16383
NZ_KK327053.1.cluster037	16383
NZ_KK327301.1.cluster028	16383
NZ_KK327391.1.cluster042	16383
NZ_KK327460.1.cluster021	16383
NZ_KK327492.1.cluster018	16383
NZ_KK327524.1.cluster033	16383
NZ_KK327611.1.cluster024	16383
NZ_KK327620.1.cluster030	16383
NZ_KK327626.1.cluster035	16383
NZ_KK327698.1.cluster023	16383
NZ_KK327704.1.cluster030	16383
NZ_KK327710.1.cluster024	16383
NZ_KK327723.1.cluster030	16383
NZ_KK327730.1.cluster030	16383
NZ_KK327737.1.cluster020	16383
NZ_KK327738.1.cluster030	16383
NZ_KK327749.1.cluster030	16383
NZ_KK327755.1.cluster030	16383
NZ_KK327758.1.cluster013	16383
NZ_KK327763.1.cluster025	16383
NZ_KK327765.1.cluster030	16383
NZ_KK327768.1.cluster030	16383
NZ_KK327774.1.cluster029	16383
NZ_KK327775.1.cluster020	16383
NZ_KK327776.1.cluster029	16383
NZ_KK327777.1.cluster046	16383
NZ_KK327779.1.cluster029	16383
NZ_KK327780.1.cluster030	16383
NZ_KK327785.1.cluster010	16383
NZ_KK327793.1.cluster025	16383
NZ_KK327794.1.cluster029	16383
NZ_KK327795.1.cluster029	16383
NZ_KK327796.1.cluster029	16383
NZ_KK327797.1.cluster029	16383
NZ_KK327798.1.cluster029	16383
NZ_KK327799.1.cluster029	16383
NZ_KK327800.1.cluster030	16383
NZ_KK327802.1.cluster011	16383
NZ_KK327807.1.cluster029	16383
NZ_KK327808.1.cluster029	16383
NZ_KK327809.1.cluster011	16383
NZ_KK327813.1.cluster022	16383
NZ_KK327817.1.cluster025	16383
NZ_KK327818.1.cluster025	16383
NZ_KK327821.1.cluster025	16383
NZ_KK327823.1.cluster020	16383
NZ_KK327831.1.cluster046	16383
NZ_KK327832.1.cluster025	16383
NZ_KK327839.1.cluster025	16383
NZ_KK327854.1.cluster025	16383
NZ_KK327868.1.cluster011	16383
NZ_KK327892.1.cluster005	16383
NZ_KK327899.1.cluster012	16383
NZ_KK327909.1.cluster012	16383
NZ_KK327915.1.cluster011	16383
NZ_KK327940.1.cluster025	16383
NZ_KK327941.1.cluster030	16383
NZ_KK327963.1.cluster025	16383
NZ_KK327980.1.cluster012	16383
NZ_KK327986.1.cluster049	16383
NZ_KK327987.1.cluster009	16383
NZ_KK328023.1.cluster009	16383
NZ_KK328055.1.cluster020	16383
NZ_KK328056.1.cluster032	16383
NZ_KK328070.1.cluster031	16383
NZ_KK328103.1.cluster025	16383
NZ_KK328107.1.cluster025	16383
NZ_KK328172.1.cluster005	16383
NZ_KK328183.1.cluster020	16383
NZ_KK328184.1.cluster012	16383
NZ_KK328260.1.cluster025	16383
NZ_KK328322.1.cluster011	16383
NZ_KK328324.1.cluster012	16383
NZ_KK328327.1.cluster012	16383
NZ_KK328337.1.cluster011	16383
NZ_KK328363.1.cluster005	16383
NZ_KK328370.1.cluster025	16383
NZ_KK328372.1.cluster012	16383
NZ_KK328378.1.cluster025	16383
NZ_KK328379.1.cluster025	16383
NZ_KK328380.1.cluster025	16383
NZ_KK328381.1.cluster025	16383
NZ_KK328388.1.cluster009	16383
NZ_KK328398.1.cluster007	16383
NZ_KK328401.1.cluster012	16383
NZ_KK328417.1.cluster012	16383
NZ_KK328434.1.cluster011	16383
NZ_KK328453.1.cluster010	16383
NZ_KK328467.1.cluster011	16383
NZ_KK329218.1.cluster019	16383
NZ_KK329697.1.cluster036	16383
NZ_KK330174.1.cluster036	16383
NZ_KK330250.1.cluster036	16383
NZ_KK330517.1.cluster034	16383
NZ_KK330597.1.cluster036	16383
NZ_KK331454.1.cluster035	16383
NZ_KK332293.1.cluster039	16383
NZ_KK332439.1.cluster034	16383
NZ_KK332741.1.cluster038	16383
NZ_KK332811.1.cluster039	16383
NZ_KK333255.1.cluster037	16383
NZ_KK334232.1.cluster034	16383
NZ_KK334402.1.cluster038	16383
NZ_KK334697.1.cluster038	16383
NZ_KK336225.1.cluster038	16383
NZ_KK336765.1.cluster034	16383
NZ_KK337077.1.cluster045	16383
NZ_KK337145.1.cluster034	16383
NZ_KK337309.1.cluster049	16383
NZ_KK337976.1.cluster045	16383
NZ_KK338039.1.cluster033	16383
NZ_KK338243.1.cluster034	16383
NZ_KK338398.1.cluster040	16383
NZ_KK338907.1.cluster012	16383
NZ_KK339141.1.cluster011	16383
NZ_KK339316.1.cluster012	16383
NZ_KK339323.1.cluster042	16383
NZ_KK339395.1.cluster004	16383
NZ_KK339400.1.cluster012	16383
NZ_KK339408.1.cluster009	16383
NZ_KK339444.1.cluster012	16383
NZ_KK339450.1.cluster029	16383
NZ_KK339466.1.cluster012	16383
NZ_KK339481.1.cluster030	16383
NZ_KK339608.1.cluster013	16383
NZ_KK339616.1.cluster030	16383
NZ_KK339668.1.cluster044	16383
NZ_KK339806.1.cluster030	16383
NZ_KK339957.1.cluster011	16383
NZ_KK340039.1.cluster030	16383
NZ_KK340095.1.cluster009	16383
NZ_KK340393.1.cluster013	16383
NZ_KK340606.1.cluster034	16383
NZ_KK341961.1.cluster028	16383
NZ_KK342401.1.cluster043	16383
NZ_KK342405.1.cluster046	16383
NZ_KK350895.1.cluster020	16383
NZ_KK350914.1.cluster025	16383
NZ_KK350950.1.cluster025	16383
NZ_KK351010.1.cluster004	16383
NZ_KK351747.1.cluster053	16383
NZ_KK353170.1.cluster047	16383
NZ_KK353215.1.cluster030	16383
NZ_KK353220.1.cluster030	16383
NZ_KK353224.1.cluster030	16383
NZ_KK353227.1.cluster030	16383
NZ_KK353236.1.cluster030	16383
NZ_KK353239.1.cluster031	16383
NZ_KK353242.1.cluster030	16383
NZ_KK353253.1.cluster030	16383
NZ_KK353258.1.cluster030	16383
NZ_KK353261.1.cluster030	16383
NZ_KK353266.1.cluster025	16383
NZ_KK353267.1.cluster031	16383
NZ_KK353275.1.cluster030	16383
NZ_KK353283.1.cluster030	16383
NZ_KK353289.1.cluster010	16383
NZ_KK353294.1.cluster030	16383
NZ_KK353300.1.cluster030	16383
NZ_KK353304.1.cluster030	16383
NZ_KK353309.1.cluster030	16383
NZ_KK353314.1.cluster029	16383
NZ_KK353318.1.cluster030	16383
NZ_KK353321.1.cluster030	16383
NZ_KK353323.1.cluster029	16383
NZ_KK353329.1.cluster030	16383
NZ_KK353332.1.cluster019	16383
NZ_KK353334.1.cluster030	16383
NZ_KK353341.1.cluster029	16383
NZ_KK353342.1.cluster030	16383
NZ_KK353350.1.cluster030	16383
NZ_KK353354.1.cluster017	16383
NZ_KK353357.1.cluster029	16383
NZ_KK353358.1.cluster030	16383
NZ_KK353363.1.cluster030	16383
NZ_KK353365.1.cluster030	16383
NZ_KK353369.1.cluster020	16383
NZ_KK353372.1.cluster020	16383
NZ_KK353374.1.cluster033	16383
NZ_KK353377.1.cluster031	16383
NZ_KK353380.1.cluster030	16383
NZ_KK353383.1.cluster030	16383
NZ_KK353386.1.cluster024	16383
NZ_KK353389.1.cluster030	16383
NZ_KK353392.1.cluster014	16383
NZ_KK353397.1.cluster030	16383
NZ_KK353400.1.cluster030	16383
NZ_KK353403.1.cluster030	16383
NZ_KK353409.1.cluster024	16383
NZ_KK353418.1.cluster004	16383
NZ_KK353429.1.cluster018	16383
NZ_KK353439.1.cluster001	16383
NZ_KK353447.1.cluster029	16383
NZ_KK353460.1.cluster010	16383
NZ_KK353475.1.cluster034	16383
NZ_KK353483.1.cluster022	16383
NZ_KK353493.1.cluster029	16383
NZ_KK353501.1.cluster018	16383
NZ_KK353515.1.cluster013	16383
NZ_KK353528.1.cluster015	16383
NZ_KK353539.1.cluster025	16383
NZ_KK353545.1.cluster008	16383
NZ_KK353555.1.cluster028	16383
NZ_KK353559.1.cluster043	16383
NZ_KK353575.1.cluster025	16383
NZ_KK353579.1.cluster024	16383
NZ_KK353587.1.cluster028	16383
NZ_KK353605.1.cluster042	16383
NZ_KK353619.1.cluster006	16383
NZ_KK353635.1.cluster023	16383
NZ_KK353648.1.cluster020	16383
NZ_KK353659.1.cluster014	16383
NZ_KK353670.1.cluster012	16383
NZ_KK353679.1.cluster035	16383
NZ_KK353688.1.cluster010	16383
NZ_KK353703.1.cluster029	16383
NZ_KK353710.1.cluster026	16383
NZ_KK353725.1.cluster029	16383
NZ_KK353738.1.cluster022	16383
NZ_KK353754.1.cluster001	16383
NZ_KK353766.1.cluster031	16383
NZ_KK353773.1.cluster026	16383
NZ_KK353782.1.cluster012	16383
NZ_KK353788.1.cluster028	16383
NZ_KK353791.1.cluster029	16383
NZ_KK353798.1.cluster004	16383
NZ_KK353806.1.cluster029	16383
NZ_KK353816.1.cluster013	16383
NZ_KK353825.1.cluster030	16383
NZ_KK353831.1.cluster001	16383
NZ_KK353841.1.cluster028	16383
NZ_KK353846.1.cluster028	16383
NZ_KK353854.1.cluster009	16383
NZ_KK353864.1.cluster025	16383
NZ_KK353876.1.cluster029	16383
NZ_KK353894.1.cluster009	16383
NZ_KK353911.1.cluster010	16383
NZ_KK353925.1.cluster028	16383
NZ_KK353931.1.cluster029	16383
NZ_KK353937.1.cluster030	16383
NZ_KK353942.1.cluster011	16383
NZ_KK354056.1.cluster030	16383
NZ_KK354071.1.cluster030	16383
NZ_KK354080.1.cluster031	16383
NZ_KK354087.1.cluster024	16383
NZ_KK354094.1.cluster024	16383
NZ_KK354099.1.cluster032	16383
NZ_KK354174.1.cluster030	16383
NZ_KK354221.1.cluster012	16383
NZ_KK354227.1.cluster024	16383
NZ_KK354233.1.cluster030	16383
NZ_KK354240.1.cluster030	16383
NZ_KK354244.1.cluster030	16383
NZ_KK354246.1.cluster030	16383
NZ_KK354255.1.cluster006	16383
NZ_KK354268.1.cluster008	16383
NZ_KK354274.1.cluster010	16383
NZ_KK354283.1.cluster024	16383
NZ_KK354290.1.cluster030	16383
NZ_KK354297.1.cluster030	16383
NZ_KK354307.1.cluster030	16383
NZ_KK354314.1.cluster011	16383
NZ_KK354327.1.cluster001	16383
NZ_KK354341.1.cluster030	16383
NZ_KK354345.1.cluster030	16383
NZ_KK354350.1.cluster010	16383
NZ_KK354361.1.cluster024	16383
NZ_KK354366.1.cluster048	16383
NZ_KK354410.1.cluster030	16383
NZ_KK354416.1.cluster030	16383
NZ_KK354421.1.cluster031	16383
NZ_KK354427.1.cluster011	16383
NZ_KK354446.1.cluster030	16383
NZ_KK354449.1.cluster004	16383
NZ_KK354472.1.cluster024	16383
NZ_KK354479.1.cluster024	16383
NZ_KK354486.1.cluster006	16383
NZ_KK354504.1.cluster024	16383
NZ_KK354509.1.cluster030	16383
NZ_KK354536.1.cluster025	16383
NZ_KK354537.1.cluster025	16383
NZ_KK354539.1.cluster024	16383
NZ_KK354547.1.cluster030	16383
NZ_KK354551.1.cluster006	16383
NZ_KK354570.1.cluster004	16383
NZ_KK354599.1.cluster010	16383
NZ_KK354612.1.cluster010	16383
NZ_KK354625.1.cluster010	16383
NZ_KK354635.1.cluster030	16383
NZ_KK354640.1.cluster040	16383
NZ_KK354715.1.cluster030	16383
NZ_KK354719.1.cluster008	16383
NZ_KK354739.1.cluster024	16383
NZ_KK354745.1.cluster030	16383
NZ_KK354750.1.cluster012	16383
NZ_KK354755.1.cluster029	16383
NZ_KK354756.1.cluster029	16383
NZ_KK354757.1.cluster029	16383
NZ_KK354758.1.cluster032	16383
NZ_KK354761.1.cluster019	16383
NZ_KK354762.1.cluster024	16383
NZ_KK354767.1.cluster011	16383
NZ_KK354779.1.cluster013	16383
NZ_KK354807.1.cluster004	16383
NZ_KK354825.1.cluster010	16383
NZ_KK354831.1.cluster024	16383
NZ_KK354837.1.cluster030	16383
NZ_KK354844.1.cluster033	16383
NZ_KK354881.1.cluster030	16383
NZ_KK354886.1.cluster024	16383
NZ_KK354898.1.cluster029	16383
NZ_KK354899.1.cluster030	16383
NZ_KK354926.1.cluster030	16383
NZ_KK354933.1.cluster006	16383
NZ_KK354966.1.cluster010	16383
NZ_KK354986.1.cluster024	16383
NZ_KK354994.1.cluster012	16383
NZ_KK355006.1.cluster031	16383
NZ_KK355013.1.cluster006	16383
NZ_KK355022.1.cluster039	16383
NZ_KK355045.1.cluster006	16383
NZ_KK355061.1.cluster019	16383
NZ_KK355072.1.cluster018	16383
NZ_KK355150.1.cluster040	16383
NZ_KK355221.1.cluster030	16383
NZ_KK355226.1.cluster006	16383
NZ_KK355238.1.cluster030	16383
NZ_KK355246.1.cluster023	16383
NZ_KK355285.1.cluster006	16383
NZ_KK355296.1.cluster018	16383
NZ_KK355302.1.cluster032	16383
NZ_KK355318.1.cluster004	16383
NZ_KK355343.1.cluster030	16383
NZ_KK355346.1.cluster024	16383
NZ_KK355353.1.cluster030	16383
NZ_KK355415.1.cluster006	16383
NZ_KK355428.1.cluster006	16383
NZ_KK355465.1.cluster018	16383
NZ_KK355480.1.cluster035	16383
NZ_KK355554.1.cluster040	16383
NZ_KK355569.1.cluster024	16383
NZ_KK355577.1.cluster029	16383
NZ_KK355578.1.cluster029	16383
NZ_KK355579.1.cluster036	16383
NZ_KK355650.1.cluster030	16383
NZ_KK355655.1.cluster017	16383
NZ_KK355732.1.cluster024	16383
NZ_KK355736.1.cluster030	16383
NZ_KK355763.1.cluster043	16383
NZ_KK355846.1.cluster009	16383
NZ_KK355853.1.cluster006	16383
NZ_KK355876.1.cluster030	16383
NZ_KK355880.1.cluster024	16383
NZ_KK355887.1.cluster006	16383
NZ_KK355891.1.cluster030	16383
NZ_KK355895.1.cluster031	16383
NZ_KK355900.1.cluster030	16383
NZ_KK355917.1.cluster030	16383
NZ_KK355922.1.cluster031	16383
NZ_KK355925.1.cluster030	16383
NZ_KK355929.1.cluster030	16383
NZ_KK355933.1.cluster030	16383
NZ_KK355939.1.cluster030	16383
NZ_KK355945.1.cluster019	16383
NZ_KK355953.1.cluster024	16383
NZ_KK355955.1.cluster030	16383
NZ_KK355966.1.cluster031	16383
NZ_KK355971.1.cluster031	16383
NZ_KK355977.1.cluster019	16383
NZ_KK355985.1.cluster034	16383
NZ_KK356050.1.cluster030	16383
NZ_KK356052.1.cluster030	16383
NZ_KK356062.1.cluster026	16383
NZ_KK356123.1.cluster031	16383
NZ_KK356130.1.cluster032	16383
NZ_KK356132.1.cluster030	16383
NZ_KK356137.1.cluster031	16383
NZ_KK356141.1.cluster035	16383
NZ_KK356208.1.cluster035	16383
NZ_KK356219.1.cluster031	16383
NZ_KK356227.1.cluster031	16383
NZ_KK356234.1.cluster030	16383
NZ_KK356241.1.cluster031	16383
NZ_KK356245.1.cluster030	16383
NZ_KK356248.1.cluster034	16383
NZ_KK356251.1.cluster031	16383
NZ_KK356254.1.cluster036	16383
NZ_KK356332.1.cluster037	16383
NZ_KK356400.1.cluster031	16383
NZ_KK356408.1.cluster019	16383
NZ_KK356460.1.cluster030	16383
NZ_KK356465.1.cluster031	16383
NZ_KK356472.1.cluster029	16383
NZ_KK356476.1.cluster030	16383
NZ_KK356482.1.cluster030	16383
NZ_KK356485.1.cluster025	16383
NZ_KK356487.1.cluster031	16383
NZ_KK356494.1.cluster032	16383
NZ_KK356498.1.cluster025	16383
NZ_KK356505.1.cluster031	16383
NZ_KK356513.1.cluster018	16383
NZ_KK356517.1.cluster029	16383
NZ_KK356525.1.cluster030	16383
NZ_KK356528.1.cluster016	16383
NZ_KK356551.1.cluster029	16383
NZ_KK356556.1.cluster030	16383
NZ_KK356564.1.cluster031	16383
NZ_KK356567.1.cluster007	16383
NZ_KK356571.1.cluster006	16383
NZ_KK356575.1.cluster030	16383
NZ_KK356582.1.cluster030	16383
NZ_KK356587.1.cluster026	16383
NZ_KK356595.1.cluster011	16383
NZ_KK356599.1.cluster030	16383
NZ_KK356607.1.cluster030	16383
NZ_KK356612.1.cluster030	16383
NZ_KK356617.1.cluster031	16383
NZ_KK356621.1.cluster024	16383
NZ_KK356627.1.cluster030	16383
NZ_KK356636.1.cluster030	16383
NZ_KK356641.1.cluster024	16383
NZ_KK356651.1.cluster024	16383
NZ_KK356657.1.cluster030	16383
NZ_KK356744.1.cluster022	16383
NZ_KK356816.1.cluster025	16383
NZ_KK356823.1.cluster026	16383
NZ_KK356878.1.cluster031	16383
NZ_KK356885.1.cluster031	16383
NZ_KK356891.1.cluster030	16383
NZ_KK356896.1.cluster030	16383
NZ_KK356903.1.cluster025	16383
NZ_KK356908.1.cluster030	16383
NZ_KK356917.1.cluster030	16383
NZ_KK356921.1.cluster026	16383
NZ_KK356924.1.cluster024	16383
NZ_KK356929.1.cluster030	16383
NZ_KK356933.1.cluster031	16383
NZ_KK356938.1.cluster011	16383
NZ_KK356944.1.cluster030	16383
NZ_KK356948.1.cluster028	16383
NZ_KK356964.1.cluster030	16383
NZ_KK356970.1.cluster031	16383
NZ_KK356973.1.cluster030	16383
NZ_KK356980.1.cluster024	16383
NZ_KK356984.1.cluster039	16383
NZ_KK357058.1.cluster010	16383
NZ_KK357064.1.cluster030	16383
NZ_KK357069.1.cluster030	16383
NZ_KK357076.1.cluster024	16383
NZ_KK357081.1.cluster031	16383
NZ_KK357085.1.cluster031	16383
NZ_KK357092.1.cluster030	16383
NZ_KK357096.1.cluster037	16383
NZ_KK357156.1.cluster032	16383
NZ_KK357162.1.cluster031	16383
NZ_KK357167.1.cluster035	16383
NZ_KK357235.1.cluster030	16383
NZ_KK357239.1.cluster030	16383
NZ_KK357246.1.cluster013	16383
NZ_KK357251.1.cluster030	16383
NZ_KK357257.1.cluster030	16383
NZ_KK357261.1.cluster025	16383
NZ_KK357268.1.cluster031	16383
NZ_KK357274.1.cluster030	16383
NZ_KK357279.1.cluster028	16383
NZ_KK357293.1.cluster031	16383
NZ_KK357300.1.cluster030	16383
NZ_KK357315.1.cluster036	16383
NZ_KK357319.1.cluster031	16383
NZ_KK357325.1.cluster030	16383
NZ_KK357335.1.cluster031	16383
NZ_KK357341.1.cluster030	16383
NZ_KK357347.1.cluster031	16383
NZ_KK357349.1.cluster019	16383
NZ_KK357423.1.cluster013	16383
NZ_KK357435.1.cluster030	16383
NZ_KK357440.1.cluster030	16383
NZ_KK357449.1.cluster019	16383
NZ_KK357516.1.cluster022	16383
NZ_KK357572.1.cluster001	16383
NZ_KK357579.1.cluster031	16383
NZ_KK357589.1.cluster003	16383
NZ_KK357591.1.cluster003	16383
NZ_KK357593.1.cluster030	16383
NZ_KK357601.1.cluster039	16383
NZ_KK357606.1.cluster024	16383
NZ_KK357611.1.cluster003	16383
NZ_KK357613.1.cluster006	16383
NZ_KK357621.1.cluster024	16383
NZ_KK357641.1.cluster030	16383
NZ_KK357647.1.cluster003	16383
NZ_KK357649.1.cluster010	16383
NZ_KK357655.1.cluster017	16383
NZ_KK357663.1.cluster030	16383
NZ_KK357668.1.cluster003	16383
NZ_KK357670.1.cluster013	16383
NZ_KK357675.1.cluster040	16383
NZ_KK357738.1.cluster030	16383
NZ_KK357742.1.cluster031	16383
NZ_KK357746.1.cluster009	16383
NZ_KK357752.1.cluster030	16383
NZ_KK357755.1.cluster025	16383
NZ_KK357760.1.cluster029	16383
NZ_KK357762.1.cluster030	16383
NZ_KK357765.1.cluster003	16383
NZ_KK357767.1.cluster003	16383
NZ_KK357769.1.cluster003	16383
NZ_KK357771.1.cluster031	16383
NZ_KK357780.1.cluster010	16383
NZ_KK357787.1.cluster003	16383
NZ_KK357789.1.cluster038	16383
NZ_KK357794.1.cluster003	16383
NZ_KK357796.1.cluster024	16383
NZ_KK357800.1.cluster003	16383
NZ_KK357802.1.cluster010	16383
NZ_KK357808.1.cluster011	16383
NZ_KK357817.1.cluster030	16383
NZ_KK357820.1.cluster030	16383
NZ_KK357828.1.cluster024	16383
NZ_KK357835.1.cluster003	16383
NZ_KK357837.1.cluster030	16383
NZ_KK357850.1.cluster003	16383
NZ_KK357852.1.cluster029	16383
NZ_KK357855.1.cluster013	16383
NZ_KK357864.1.cluster030	16383
NZ_KK357867.1.cluster003	16383
NZ_KK357869.1.cluster016	16383
NZ_KK357877.1.cluster003	16383
NZ_KK357879.1.cluster030	16383
NZ_KK357883.1.cluster003	16383
NZ_KK357885.1.cluster033	16383
NZ_KK357890.1.cluster003	16383
NZ_KK357892.1.cluster029	16383
NZ_KK357894.1.cluster003	16383
NZ_KK357896.1.cluster025	16383
NZ_KK357899.1.cluster003	16383
NZ_KK357901.1.cluster029	16383
NZ_KK357903.1.cluster003	16383
NZ_KK357905.1.cluster008	16383
NZ_KK357910.1.cluster030	16383
NZ_KK357917.1.cluster031	16383
NZ_KK357919.1.cluster023	16383
NZ_KK357924.1.cluster029	16383
NZ_KK357926.1.cluster010	16383
NZ_KK357933.1.cluster011	16383
NZ_KK357940.1.cluster013	16383
NZ_KK357943.1.cluster001	16383
NZ_KK357956.1.cluster022	16383
NZ_KK357964.1.cluster030	16383
NZ_KK357966.1.cluster008	16383
NZ_KK357979.1.cluster018	16383
NZ_KK357981.1.cluster028	16383
NZ_KK358005.1.cluster041	16383
NZ_KK358012.1.cluster030	16383
NZ_KL404904.1.cluster037	16383
NZ_KL404999.1.cluster038	16383
NZ_KL405085.1.cluster039	16383
NZ_KL405153.1.cluster039	16383
NZ_KL405224.1.cluster036	16383
NZ_KL405312.1.cluster036	16383
NZ_KL405397.1.cluster032	16383
NZ_KL405488.1.cluster011	16383
NZ_KL405601.1.cluster015	16383
NZ_KL405696.1.cluster031	16383
NZ_KL405698.1.cluster024	16383
NZ_KL405708.1.cluster030	16383
NZ_KL405716.1.cluster030	16383
NZ_KL405724.1.cluster038	16383
NZ_KL405795.1.cluster030	16383
NZ_KL405800.1.cluster042	16383
NZ_KL405840.1.cluster037	16383
NZ_KL405913.1.cluster034	16383
NZ_KL406075.1.cluster037	16383
NZ_KL406152.1.cluster034	16383
NZ_KL406231.1.cluster036	16383
NZ_KL406311.1.cluster010	16383
NZ_KL406337.1.cluster009	16383
NZ_KL406373.1.cluster011	16383
NZ_KL406377.1.cluster030	16383
